player_id,team_name,short_name,vaep_count,vaep_sum,minutes_played,vaep_rating
8296.0,AFC Bournemouth,J. Defoe,236,2.9533117,1160.3046988333333,0.2290760913515237
14748.0,Chelsea FC,A. Rüdiger,1995,6.216229,2443.7355750166666,0.2289366484835018
20612.0,Arsenal FC,S. Mustafi,2105,6.323581,2499.234624166667,0.22771864191937982
49876.0,Arsenal FC,G. Xhaka,3692,9.50235,3756.7215505333334,0.22764835650249185
99381.0,Poland,A. Jędrzejczyk,329,1.1830279,468.45082073333333,0.22728642277715982
8144.0,Southampton FC,J. Ward-Prowse,1120,4.5699916,1809.9837302,0.22723920028035052
3413.0,Manchester United FC,Ander Herrera,1267,3.319128,1316.8399309333333,0.22684725765255712
7892.0,Chelsea FC,David Luiz,608,2.2329502,886.09932525,0.22679795527439237
61988.0,Southampton FC,S. Davis,1296,4.937073,1962.9216146833332,0.2263649118973214
11152.0,Tottenham Hotspur FC,M. Dembélé,1782,5.0284805,2005.4785951666668,0.22566345684894454
14853.0,Leicester City FC,C. Fuchs,1471,5.767553,2308.78659455,0.224827956890659
25706.0,Everton FC,I. Gueye,2092,7.2121735,2889.12177345,0.22466882047674303
434159.0,West Bromwich Albion FC,S. Field,257,1.3942282,560.6985058666667,0.2237932437872233
9283.0,AFC Bournemouth,H. Arter,724,2.5071056,1013.7318682166666,0.22258301521737606
3324.0,Chelsea FC,Álvaro Morata,909,6.0041146,2434.4450783666666,0.22196857308258416
235555.0,Crystal Palace FC,R. Loftus-Cheek,1105,4.824148,1957.16377155,0.2218380220168806
340.0,Everton FC,Cuco Martina,1399,4.6873755,1904.5497764333334,0.22150316325092645
9279.0,AFC Bournemouth,S. Francis,2210,7.1159205,2895.0165668833333,0.2212190661200917
8136.0,Southampton FC,J. Stephens,1276,5.0843925,2073.16247565,0.2207233356230762
241564.0,Manchester City FC,O. Zinchenko,779,1.6001453,654.33421075,0.22009100917581292
7988.0,Crystal Palace FC,Y. Cabaye,1796,6.1951666,2537.8884603,0.21969641738136014
7957.0,Stoke City FC,G. Johnson,307,1.3941838,571.88986555,0.21940682493322847
8833.0,Newcastle United FC,J. Lascelles,1563,7.441554,3060.0180297666666,0.21886794837451717
70092.0,Burnley FC,S. Defour,1348,4.938849,2063.3685078666667,0.21542269218083088
3351.0,Watford FC,Kiko Femenía,1230,4.3043094,1800.3946864666666,0.21516829104880994
286825.0,Everton FC,J. Kenny,1088,3.9898336,1671.0022021166667,0.21489201002715705
38377.0,Huddersfield Town FC,L. Depoitre,592,4.5825567,1919.4301051333334,0.2148711295311502
25437.0,France,B. Matuidi,441,1.3694147,576.8862086333334,0.21364234443131758
25571.0,Swansea City AFC,J. Ayew,1372,7.211071,3038.1229138833332,0.21361755838121543
93.0,Burnley FC,J. Guðmunds­son,1486,7.944864,3397.84380515,0.21043866661640048
9164.0,Burnley FC,C. Taylor,607,2.3202248,994.45998795,0.2099835322462112
20857.0,Southampton FC,M. Gabbiadini,300,2.6880565,1153.4759189833333,0.20973570003865744
15198.0,Stoke City FC,E. Choupo-Moting,1118,5.4582834,2356.5859191833333,0.20845644112405418
26499.0,West Ham United FC,A. Masuaku,1313,4.5430827,1967.8382457833334,0.20778000543611194
8239.0,Everton FC,L. Baines,1176,4.6090465,2001.0175518666667,0.2073016191586295
10663.0,Watford FC,A. Gray,452,3.665624,1593.7974524166666,0.20699377950882697
7922.0,Manchester United FC,C. Smalling,1379,6.9568152,3033.2612054666665,0.20641590020561018
25430.0,Crystal Palace FC,M. Sakho,956,3.7959135,1662.7648671,0.2054603202822492
9285.0,AFC Bournemouth,C. Daniels,2419,7.224121,3164.5666289333335,0.20545337629900062
8013.0,Leicester City FC,M. Albrighton,1700,6.1127806,2679.4184815333333,0.20532450318841444
8498.0,Swansea City AFC,A. King,433,3.2636452,1431.2763035333332,0.20522107236472348
8314.0,West Bromwich Albion FC,G. Barry,1149,4.5665507,2015.0824168000001,0.20395670150352593
12536.0,Newcastle United FC,D. Gayle,599,4.6224976,2040.1250841666667,0.20392121223457818
25950.0,Brighton & Hove Albion FC,A. Knockaert,1527,5.7104015,2521.6202388166666,0.20381187829763767
8643.0,Burnley FC,M. Lowton,1512,5.3948035,2397.6532722666666,0.2025031407715709
8516.0,Burnley FC,P. Bardsley,800,2.6513991,1178.6002734666667,0.20246551854723677
7899.0,Southampton FC,Oriol Romeu,2283,6.8150115,3030.5388762166667,0.2023900825021928
8773.0,Northern Ireland,O. Norwood,184,0.8140937,362.04381635,0.20237448979478337
8360.0,West Bromwich Albion FC,C. Dawson,1420,5.896265,2637.32741425,0.20121274155315327
119630.0,Leicester City FC,I. Slimani,150,0.960264,431.46092745000004,0.20030494990873643
7989.0,AFC Bournemouth,D. Gosling,1352,4.619207,2076.580191183333,0.20019867710518446
7929.0,Watford FC,T. Cleverley,1451,4.4464407,2010.5654205333333,0.19903836646920353
8653.0,Leicester City FC,H. Maguire,2291,7.928808,3586.6456713,0.19895824059578712
25393.0,Liverpool FC,D. Lovren,2013,4.871659,2209.5791600666666,0.19843112557774464
21160.0,Watford FC,M. Britos,478,2.0250542,925.6653442666666,0.1968906840267273
8471.0,Crystal Palace FC,A. Townsend,1788,7.06221,3234.3419978666666,0.19651566759865174
8831.0,Wales,C. Gunter,330,1.2219665,559.9578073499999,0.19640226580135606
282550.0,Huddersfield Town FC,F. Hadergjonaj,1158,3.8199837,1751.51820585,0.19628601164460957
9277.0,AFC Bournemouth,S. Cook,1828,6.3673606,2929.737622583333,0.19560196604211222
8433.0,Burnley FC,S. Ward,1633,6.18084,2848.5533918333335,0.19528353420556702
8554.0,Crystal Palace FC,J. Tomkins,1239,5.4033017,2495.96683865,0.19483317731946626
8277.0,Manchester City FC,K. Walker,3061,6.991153,3232.4045291833336,0.19465500981417408
8336.0,Swansea City AFC,K. Naughton,2596,6.808621,3154.82033975,0.1942347940342012
9414.0,West Bromwich Albion FC,M. Phillips,1082,4.736938,2195.7598207166666,0.19415804422266014
70156.0,Watford FC,A. Carrillo,1067,3.512771,1638.4626159333334,0.19295489593140985
8290.0,Huddersfield Town FC,A. Pritchard,541,2.2204187,1038.54465245,0.19242088101895471
3326.0,Stoke City FC,Jesé Rodríguez,259,1.3205156,618.0891757666666,0.19228035320612427
14795.0,Germany,M. Hummels,389,0.7915255,371.6306285333333,0.1916884443546769
343951.0,Swansea City AFC,T. Abraham,479,3.8473246,1815.4696319333334,0.19072707701524852
38093.0,Belgium,M. Batshuayi,12,0.86672175,412.66619081666664,0.18902677476939278
